,review_id,review_date,review_text,agree_score,disagree_score,funny_score,professor_id,professor_name,course_id,course_name
10,45116,11/6/2014 0:00,"
DO NOT TAKE THIS COURSE!  Let me save you a load of trouble now.  I know what you're probably thinking (because it's what I thought when I signed up for this class).  Feminist media theory?  Sounds like you talk about women in film and television and journalism and just have a blast!  False.  Absolutely false.  For the first 3 weeks, we did discuss these topics, but after those 3 weeks, Beller completely abandoned the ""feminist"" aspect of the course and just went back to teaching what he teaches in the fall, Media Theory.  Not once did Beller explain what his definition of ""Media Theory"" was, which left me feeling totally lost whenever I tried to discuss it in class or write a paper about it.  After the first 3 weeks of class we started doing readings on posthumanism and cybernetics.  What are those, you may be asking?  I haven't the slightest idea.  Beller assigned us readings on these topics in which the authors assumed you already knew what they were, then in class, Beller would discuss them as though we were masters on the subject, and never once attempted to define them for us.  He is also terrible about scheduling.  He ended his class late every single week, he forgot to grade my midterm, and then handed my midterm back to me the week before the final was due.  I feel that I should also mention that there was one week in which he encouraged a discussion that got a few students seriously fighting (not debating, fighting) to the point where one of them started to cry, and he did nothing to stop it.  It was completely unprofessional of him and I felt uncomfortable for the entirety of that 2 hour class.  
tl;dr: take another class in the Gender Studies department or in the Film department, but do not, under any circumstances, take this class
Workload:
A take-home midterm in which we had to write 3 mini-papers, a take-home final (that was vaguely defined as ""doing whatever we wanted to do""...), and weekly reading response posts that I figured out after about 4 weeks into the course that he wasn't reading or checking, so I stopped doing them and he never noticed
",1,0,3,3534,"Beller, Jonathan",7197,Lit Hum
11,45229,11/6/2014 0:00,"
Professor Rojas is a saint.  He makes himself available to his students (office hours every day of the week!) and he really cares. His class is completely fair and while the exams are difficult he is a gem about partial credit.  This man deserves a gold nugget. 
Workload:
optional nightly problem sets (3-5 questions). He never collects them or anything but in order to do well on the exams do them. 
",21,0,0,1068,"Rojas, Christian",7197,Lit Hum
12,45257,11/6/2014 0:00,"
I have never regretted taking a class more in my life. If I could go back in time and change one thing in my life... I'm almost positive that this is what I would change. Besides the fact that Remez is incapable of teaching, the tests are impossible. The only thing that might save you is the curve and your ability to guess on tests. This class makes me disappointed that any part of our tuition may go towards paying this man. He clearly takes advantage of the fact that he's the head of the department and enjoys the power. 
The classes are dry and perhaps the most boring class you could ever take. The reading is also arguably a collection of the most tedious and boring paragraphs ever. To top it all off, the tests do not represent the amount of effort you put in or the knowledge you have on Perception. The tests are just a representation of how well you guessed for the most part. He curves the class a great amount but it is still not worth the torture. 
The lab is also THE WORST LAB I have ever taken. If Alison Baren is still signed up to teach it, please be mindful of the fact that she is most incompetent teacher at this school. She doesn't understand the material that well and will blame you for not understanding. She seems to take her own personal frustration on her students which also makes it very difficult to learn. 
My advice to you... don't take this class unless you're a masochist. 
Workload:
lecture: 3 tests- not cumulative 
lab: weekly lab assignments 
",10,2,0,1078,"Remez, Robert",7197,Lit Hum
13,45689,11/7/2014 0:00,"
Even if you aren't remotely interested in history, even if you hold the misguided idea that medieval history has nothing to do with your life, you should take this class. 
Professor Kaye is one of the best teachers I have ever had. He genuinely loves instructing students. I highly recommend going to his office hours. Your ideas will be more valued in this class than in a normal intro survey. Professor Kaye's passion for the study of history is inspiring. He makes medieval history relevant and engaging by constructing a narrative that favors thematic trends rather than a ""fact"" -based history you might get in an AP high school class. The best parts of Intro to the Later Middle Ages are Professor Kaye's lectures, but the readings are also interesting and applicable to the class as a whole. 
Take this class, or any class with Professor Kaye. You will not regret it. 
Workload:
Discussion section, a pretty substantial amount of reading, one short paper, midterm, final (totally manageable, slightly more reading than a normal intro class) 
",12,0,0,775,"Kaye, Joel",7197,Lit Hum
14,45802,11/7/2014 0:00,"
This was absolutely the best course I have ever taken, and Professor Gondek was the best professor I have ever had. I recommend this class to anyone—not even just sustainable development students (though to be honest, I feel that this class should be mandatory in the sustainable development program).
In Ethics of Sustainable Development, you will learn about the ethical fallacies of unsustainable development and their causes, as well as the idea that to be sustainable, development must be ethical. The ethical fallacies include human hegemony, consumerist modernity and utilitarian technocracy. These terms are technical but they encompass concepts that define our lives. You will learn a framework that you can use to judge ""why"" certain decisions and assumptions in human civilization are ethically problematic, beyond just the gut feeling you get that something is wrong when you hear about a firm displacing villagers from their land or a scientist saying that technology can solve any problem. Everyone would benefit from this course—science, economics, political science, and engineering majors.
Unfortunately this is the only way I can describe this class, as the bulk of the experience you get is from Professor Gondek's unbelievable ability to break down complex issues in a comprehensible and interesting manner; no one ever skipped class, and conversations outside of class always pertained to just how amazing Professor Gondek is. I dare you to go to her office hours just to ask her a simple question; I promise you that you will end up staying with her for hours talking to her about life (such has been the case with everyone who has ever had her as a professor). I even heard a rumor that she is the only Columbia Professor to consistently get 100% ratings every semester on university-wide class evaluations. Take this class!
Workload:
Roughly 100 pages of reading a week, all on interesting topics pertaining to various disciplines; everyone did the readings because they were that interesting, though you really only have to skim them. One week you may read a chapter in a novel about a woman describing her urge to go shopping, and the next week you may read about climate change denial in Congress. You have to do 8 discussion posts for the whole semester, and there are two papers and a final presentation. Professor Gondek is extremely flexible with deadlines as she understands the Columbia struggle, something that other professors would do well to learn from her.
",8,0,0,5093,"Gondek, Adela",7197,Lit Hum
15,46403,11/8/2014 0:00,"
I really can't say enough good things about Cathy Popkin. Every classmate I talked to came away from that class last year adoring her, with good reason. She didn't give us some of the busywork that other LitHum classes have (quizzes or blog posts), but we still really engaged with the texts.
She's funny, engaging, kind, and for sure the best professor I've had so far. She more than deserves the silver nugget on Culpa.
Workload:
A few papers a semester. I worked hard on them, but I got a good grade.
Participation in class is not strictly necessary.
Midterm and final. Midterm was only passage IDs, where she asks for a couple paragraphs for each that analyze the passage in terms of the novel it comes from. Final was the standard final for LitHum, but she asked us to spend less time on the long passage analysis and more time on the passage IDs. Very fair grader.
",5,0,0,114,"Popkin, Cathy",7197,Lit Hum
16,46642,11/9/2014 0:00,"
This woman knows nothing. She simply reads off the super simplistic powerpoint. Whenever she is asked a question, she just repeats her point. for God's sake don't take her class. If you want an easy A, sure. But if you want to learn anything at all, shy away from her. 
Workload:
none
",5,6,0,11981,"Lewis, Karen",7197,Lit Hum
17,47151,11/9/2014 0:00,"
Not a great professor, but she might get better as this was her first time teaching. At first she seemed incredibly cheerful and bubbly and I was excited to be taking Animal Behavior with her, but there are two main issues that quickly became apparent during this course.
Firstly, her email policy is a bit unreasonable considering how hectic Columbia/Barnard student schedules are. Although she repeatedly prides herself on being accessible, I found her policies strange and her behavior overall inaccessible. She would only look at emails made to set up meeting requests, and ignore any other questions, comments or concerns sent via email. This alone is not the worst policy, but I found that when I tried to talk to her after class she would often just tell me to set up a meeting with her, and when I tried to set up a meeting with her via email she would refuse to schedule a meeting between us since I am at work during her normal office hours. In a particular email in which I was trying to find a time to meet with her to review an exam after she had denied an initial meeting, she got a bit combative with me, which I found unprofessional. Other students may not have had such experiences, but as a particularly busy student I did.
Secondly, her exam grading policies were absurd. On the first exam she would give us a short (maybe 3 inch?) line on which to write 2-3 sentence responses, and then clarified halfway through the test that any parts of answers not directly on the tiny lines would not be graded at all. The second test was better after complaints from students, and hopefully she will not do this in the future. 
The material is the only saving grace of the course. Calisi does know her stuff and the lectures are generally enjoyable and interesting. The material itself isn't too challenging especially after taking intro level bio, and I liked the research-driven focus of the textbook and of the lectures. Calisi's passion for animal behavior is certainly commendable, but the strictures and rules Calisi has set up for her class are not. Although I was disappointed in her this semester, I think in the future she may be a better professor.
Workload:
Reasonable. 1 Chapter's worth of reading per class, 3 exams, and a final project in which we have to record the behavior of a wild animal for 3 minutes and create an ethogram for their behaviors. The only frustrating part of this project is that, unlike past semesters of Animal Behavior, we can not go to any zoo or aquarium for this assignment, meaning that you are limited to the ""wildlife"" of NYC (ie squirrels).
",3,0,0,12985,"Calisi-Rodriguez, Rebecca",7197,Lit Hum
18,47870,11/10/2014 0:00,"
I audited four Calc I classes this semester - all with different professors, and Prof. Gorskiy's was by far the most organized and focused lecture that I attended.  He is efficient and doesn't waste lecture time on superfluous topics beyond the ken of Calculus nor digress far from the lesson. At the same time, he is relaxed, approachable, and the work load is more than reasonable. Plus he offers many opportunities for extra credit in both homework and exams. The course requires a WebAssign account, as do many of Columbia's math courses, but the site has many helpful tutorials and includes online access to the book. I believe that the same book is used up through Calc III, so it is a good investment. I highly recommend his class and hope that he teaches Calc II. 
Workload:
Reasonable and keeps you involved.
",2,0,0,12865,"Gorskiy, Evgeny",7197,Lit Hum
19,48019,11/10/2014 0:00,"
Okay, so the year is not even half way through so this might be an early remark to make but I'm pretty positive that my opinion won't change about Professor Kumar, and if it does I promise I will make another comment in the end of the year for those who just HAVE to know what their teacher will be like.
First of all, for those looking to change their lit hum professors for this spring, GET IN THIS COURSE ASAP. 
So many of my peers have been complaining about weekly quizzes and essays they have to type and all the workload of LitHum, the only thing Prof Kumar wants is a simple annotation from a website for some of the works, not even all! The annotations are about five sentences, honestly, you don't even have to read the whole paragraph to comment on a few words. 
I personally find Professor Kumar to be extremely funny and ironic. He will accept any comment (almost) and even if he doesn't agree with you he will never call you out on a comment or judge you. He is super accepting and super super nice. I went to his office hours a couple of times, i must admit he isn't the most straightforward teacher I have had. So if you're looking for a teacher who will very directly frame each and every thing you need to do, don't take his course but then again, framing is not the point of LitHum, commenting and suggesting is and that is exactly what Prof Kumar is trying to accomplish. Also, participation is about 20% of your grade but to be honest i don't think he would ever be too harsh on that. He also never calls people out to answer a question. He said that he is a ""too lenient"" grader so, I don't think anything more should be said.. But I will say, since Prof Kumar is by far my best teacher this semester.
He pays a lot of attention to students, personally getting to know them. By the end of the second month, the class already has many inside jokes going on. I don't think I've ever left a class bored to death even when I didn't read the works before, so no pressure on reading works on time but do know that whereas many teachers read the works in a couple of weeks, prof Kumar goes by the syllabus so you will probably have to read around 500 pages each week. (Like the odyssey in one week basically)
He is also very modest, I've never seen him compliment himself when he obviously is an expert on these works, quoting directly with page numbers almost in each class (impressive?!) 
For those who don't want to read all the boring sentences above, I'll quickly summarize:
TAKE. AKASH'S. COURSE.
TAKE. AKASH'S. COURSE.
TAKE. AKASH'S. COURSE.
TAKE. AKASH'S. COURSE.
On a side note, for those interested in fashion, he dresses pretty interestingly, I'd say. Interesting as in I'll let you decide if that's good or bad.. 
by the way, to the comment below: I personally paid attention to the way his name was said after reading the comment and it is not ""I don't have any uh..cash"", it is actually ""a-KASH"". as in a british person saying ""Car"" with a ""sh"" instead of ""r"".
Workload:
Participation 20%, 3 papers (4 pages, 5-6 pages, 7 pages (?)), midterm, final 
each of these have almost equal percentages so no pressure on the final!

",4,1,0,3408,"Kumar, Akash",7197,Lit Hum
20,48050,11/10/2014 0:00,"
朴先生大好き！
Seriously Park-sensei is the best. She's super laid back, is very intent on explaining the material to you, grades very fair, and makes sure that you know what you need to. If you have a choice, choose her.
Workload:
Daily Quiz, usually 30min or less of HW a night, except for weekends when kanji is assigned. 4 exams, 1 midterm, and 1 final. 2 oral examinations per semester.
",0,0,0,2212,"Park, Jisuk",7197,Lit Hum
21,48283,11/11/2014 0:00,"
I really like Webster: he's a great lecturer and person overall. He's very clear and extremely open to questions. My only real complaint is the textbook. 
He makes you buy these pdf textbooks that he has made himself. They're awful. The outline often don't match lectures (as I realized only after the first midterm...), so you should go to lecture to find out what they SHOULD say. The material itself is really easy, so I thought I didn't have to go to class. Wrong. 
Webster is a better lecturer than he is a writer. Go to class. He clearly outlines what he thinks you should know (which excludes a surprising portion of his own textbook sometimes) and explains it better than he does in the textbook. He will actually discount his own textbook and say ""this is the easier way to think about it."" Webster is the best resource in this class. So just show up to 8:40 lecture. It's worth it. 

Workload:
Homework - 15%* 
A note about homework: DO NOT TURN IT IN LATE. If you can turn it in online, that would be best. I once turned in the homework after walking in a minute late; I didn't think he would notice. He did. I was penalized 25%. Just to be safe, turn in your homework online. 
Exam I - 20% / 30%**
Exam II - 20% / 30%**
Final - 30%
Class Participation - 5% (I'm not sure how he even determines grades for this...)

* Lowest homework score is dropped.
**Best exam counts for 30%.
",2,3,2,3815,"Webster, Anthony",7197,Lit Hum
22,48322,11/11/2014 0:00,"
DON'T BE FOOLED BY THE SILVER NUGGET
I, like you, read Rieder's reviews before deciding to take Culture in America in fall 2014. I, like you, was pleased! He sounded funny, smart, and engaging, plus when I got the syllabus for the class the readings looked interesting and relevant and original. I was excited!
I was wrong. Rieder is a TERRIBLE lecturer who can turn even the most interesting/relevant/original of reading into an impenetrable mess of esoteric buzzwords. In case you don't believe me, I've included an actual i-shit-you-not direct quote from my lecture notes that should give you a fair idea of what the average Rieder lecture is like: ""the protracted oedipal inversion of taste membership is profoundly evident as a methodological concern in [X reading name]."" 
Do you know what that means? It means this guy is full of shit. Do yourself a favor and don't take this class unless you like treating sociology like you're learning a new goddamn language.
Workload:
long-ass weekly readings, a midterm, a 6-8 page ""explorative essay"" that should be full of ""crisp, clear, analytic prose"" (*gagging*), and a final. i slept through almost every lecture and so far i've done fine.
",10,1,6,1904,"Rieder, Jonathan",7197,Lit Hum
23,48403,11/11/2014 0:00,"
As the other reviewer said: EVS 101 with Bower is a decent way to fufil the lab requirement if you're not a strong science person. Overall, I have enjoyed having class with him, although his tests are relatively difficult(though not impossible). I would say the test(there are three equally weighted tests) average is about 75-85%. There are no curvebals on the tests, and he will not put anything on the tests that he hasn't actually gone over in class. Answers emails very quickly, although is very difficult to get a hold of after class and doesn't really have office hours. 
Also, Professor Terryanne Maenza Gmelch was my lab instructor, and she is lovely and very helpful. 
Workload:
3 equally weighted tests and ""lecture responses"" for each class, which is basically an in-class easy worksheet you fill out to prove you attended class. If you're also taking the lab, your lab grade is 30% of your final grade. Trip to the Met and trip to the American Natural History Museum. 
",3,2,0,427,"Bower, Peter",7197,Lit Hum
24,48404,11/11/2014 0:00,"
Took him for FYE Legacy of the Mediterranean. Reasonable expectations and is relatively understanding. He's extremely smart, kind of intimidating,and slightly sardonic, but he's a pleasure to have class with. Though, he's not pompous, and he didn't make a point to pontificate about abstract concepts that come up in the reading(unlike some of our more educated class members) 
Not exactly good with getting papers back on time, and could be better about replying to emails faster though. Because he wasn't good about getting our work back to us, a lot of us had a lot of existential dread over our grades.  
I would recommend him overall. 
Workload:
3 papers(5 pages, 5 pages, 10 pages) and participation. You should do most of the readings, although it's not completely necessary, but I think it's good that I got more formally acquainted with the literature. 
",0,1,0,12984,"Singh, Sonam",7197,Lit Hum
25,48405,11/11/2014 0:00,"
Professor for Italian 1001, decent professor overall. She's relatively kind and understanding. Energetic in class. She's also relatively relate-able, and isn't intimidating at all. 
It would be nice if she actually had some type of formalized office hours. 
She prepared us well for the exams that the department made, although it definitely requires a lot of studying outside of class(I would say that it's at least 5 hours of studying, at most maybe about 10 or 15 per week). If you've already taken some Italian in high school, or know a couple other romance languages, this class will be easier for you. 
Workload:
Multiple midterms and a final exam, plus homework and a 5 minute presentation. 
",0,0,0,12987,"Chida, Nassime",7197,Lit Hum
26,48406,11/11/2014 0:00,"
Guy Cohen, professor for Introduction to Statistical Reasoning. Easy course overall, but difficult to follow the lecture at some times. He has power points and goes over what's on the powerpoints, although he generally went through his long slides too fast to actually take notes. 
Homework and tests are reasonable. 
Workload:
Weekly homework, 2 projects, a midterm and a final. Good GPA booster. 
",0,0,0,12988,"Cohen, Guy",7197,Lit Hum
27,48407,11/11/2014 0:00,"
Janna Levin is a rockstar! She explains physics in a clear, concise way. She teaches you how to derive all the equations you need, so the physics actually MAKES SENSE, as opposed to professors that just make you memorize equations. Her office hours are incredibly helpful. She will make you do the problem at the board so you have to think through it logically, and she never makes you feel stupid. I loved this class, shes the best physics professor I have had thus far. 
Workload:
1 problem set a week (doable), 2 quizzes, 2 midterms, and a final. Very fair. 
",0,0,0,,,7197,Lit Hum
28,48448,11/11/2014 0:00,"
Take her for your EVS lab! The lab reports can get a little time consuming but she's extremely nice and I really have enjoyed having lab with her. 
Workload:
Lab for 3 hours a week, plus 2-3 lab reports that you'll need to work on outside of class, and final presentation. 
",0,0,0,2870,"Maenza-Gmelch, Terryanne",7197,Lit Hum
29,48566,11/11/2014 0:00,"
Let me just start by saying that Professor Messick is obviously incredibly intelligent and knows a lot about Arabia. BUT....and this is a BIG but....He is incredibly pompous and unapproachable. When I did approach him for office hours, he was completely uninterested and unwilling to give any sort of guidance. He is a terribly boring lecturer and no one really pays much attention in this class, and he doesn't really care. There are people who do work out of textbooks on their desks during class right in front of him (we don't even have anything that resembles a textbook for this class) and he either doesn't notice or doesn't care enough to say anything. All he talks about is himself and his experiences in rural Arabia (which can be interesting, but not when its for two hours every single class and has nothing to do with the actual material of the course). This guy is clearly not very into teaching, since he's invested in neither his students nor the course. As previous commenters have mentioned, he doesn't read his students work and gives extremely limited and nonconstructive feedback. His grading scales are also extremely strange; he grades out of 5 for weekly papers, but when asked if that then translates into the numerical grade (i.e. 4/5 means 80, which is a B-) he said no, and that he didn't exactly know how he'd scale it in terms of our letter grade, just that a 5/5 is ""very good"" and a 2/5 is ""not so good."" Also graded our midterm out of 10 (which is worth 30% of the grade) but didn't say what that would translate into either...so it's hard to know where you stand in the class. 
Overall, not difficult to get an okay grade (whatever that means?) but its extremely frustrating when a professor only gives nebulous answers to things and can't (or won't) even define his own grading scale. It's also frustrating not knowing where you stand in the class if you aren't on either extreme side of the grading scale. 
The readings aren't too long or too difficult, they're fine. Overall the class is just fine. You learn more from the readings than from his two hour lectures. 
This is the first class I've taken with him, but you don't even have to go to class to do perfectly fine in the class. Your grade is based on weekly reading response papers (due in class on the readings for that day), a midterm proposal for the final paper, and the final paper that can be on any topic you want. He doesn't take attendance and there's no class participation grade.
Take this class if you don't want to have to do any of the readings (besides what's required to write the 2 page response papers), don't need to go to class, and don't care about having a good professor. 
The TA was awesome though, totally approachable, nice, and knowledgable. 
Workload:
2 page reading response paper due every week at the end of class (so you can't really skip unless you get someone to hand it in for you, but he doesn't take attendance or know the names of any of his students, so you can skip if someone hands in your paper for you).  
Terribly defined midterm proposal for the final paper.
15-20 page term paper due at the end of the semester on any topic you want, only has to relate loosely to the course. 
",2,2,0,2654,"Messick, Brinkley",7197,Lit Hum
30,48707,11/12/2014 0:00,"
Dr. Heller is a wonderful lab instructor and i disagree with all the negative reviews previously written. I look forward to bio lab every week because she is so kind and caring. She has a genuine love for biology which is evident in the way she looks out for all of her students to ensure we understand the experiments. She creates a very relaxed and chilled out environment in the lab which allows for casual conversation as well as stimulating discussions. Personally i have major problems with computers and statistical analysis but without hesitation she is willing to help. She doesn't expect your experiments to be flawless and understands if you mess up a bit. All around great experience and i'd recommend taking her section. 
Workload:
Standard for all BIOL 1001 Labs- 2 lab reports, couple little essays, Natural History Museum activity. Midterm and Final practicals
",3,2,0,10699,"Heller, Diana",7197,Lit Hum
