,review_id,review_date,review_text,agree_score,disagree_score,funny_score,professor_id,professor_name,course_id,course_name
10,36081,10/15/2014 0:00,"
Eguchi-sensei is amazing! I absolutely love starting my day with his energy, enthusiasm, and clarity. In a school full of lecturers and professors who seem to not care, the foreign language department has always stood out -- Eguchi-sensei is the epitome of a good language teacher! 
Not only does he legitimately care about his students, but he legitimately cares about learning. Yes, the pace is rather brisk, but Eguchi-sensei's teaching style (methodical, organized, routine-based) makes it enjoyably so. 
While he does call on people to answer questions, he doesn't make it intimidating. There are a lot of verbal drills in class where you work in pairs or groups. Eguchi-sensei makes it clear he wants us to develop fluency in the language in all senses of the word. 
The vocab/grammar quizzes aren't bad. As long as you focus in class, all you're left studying is memorizing the vocab for the next day (10-15 words). The homework is usually a worksheet and, once in awhile, an accompanying blog post, plus verbal exercises. None of it takes too long so long as you've paid attention to the lesson. 
Overall, if you get the chance, I highly, HIGHLY recommend taking Japanese with Eguchi-sensei! He's amazing for people who (like me) have no prior Japanese/character language experience and he's an endearing teacher with a great personality! 
Workload:
Daily quizzes (10-15 vocab words possible; half appear on the quiz in Japanese and you translate to English, the other half are in English and you translate to Japanese + grammar fill-in-the-blank style) 
Homework (1 worksheet + blog posts + verbal exercises; completely do-able and gives a sense of accomplishment!) 
Several multiple-chapter exams(very reasonable; a lot like the homework!)
Final exam
",4,1,0,35,"Eguchi, Shigeru",7197,Lit Hum
11,36653,10/15/2014 0:00,"
God bless Jill Shapiro. She is everything a professor should be, and she genuinely cares about her students and about the subjects she teaches. I've found that her advanced courses require a lot of dedication and interest on the part of the student, but if you put time into learning the facts then you will be just fine. 
 Explorations in Primate Anatomy is a wonderful course which focuses mainly on the skeletal system of extant primates. It is structured like a guided bone lab with intermittent lectures throughout, which I found was the perfect mix of hands-on and theoretical learning needed for an anatomy course. I actually found this to be the most challenging class I had taken with Professor Shapiro due to the amount of memorization required, but by the end we had all learned an immense amount about comparative primate anatomy, and had an awesome time doing it.
The Biology, Systematics, and Evolutionary History of the Apes (or Apes, Apes, Apes as everyone calls it) is a mix between a small seminar and a lecture. While it requires a thorough breadth of knowledge, I found it a bit easier to handle in terms of studying than Primate Anatomy. Of course, Professor Shapiro's passion for the subject (and particularly Orangutans!) shines bright in this course, making the learning experience that much more worth it. The workload was completely manageable, but be aware that you can not get away with not doing the reading in such a small class! The best part: Professor Shapiro brought snacks to class every week.
Workload:
I thought it was a bit heavier for Primate Anatomy: 
-Weekly readings that could sometimes be dense
-A midterm that requires a very thorough/exact answers to each question, particularly in the short and long answer form. 
-A short but well-researched write-up where we do an anatomical examination of a chosen primate.
-8-10 page term paper on any topic of interest relating to primate anatomy
-Hard final with the same sort of thoroughness required for the midterm.
For Apes:
-Readings for each class which range drastically in subject, density, and even era!
-A fun short review on a pop-sci primate book (she gives you a list of books to choose from) that is generously graded.
-An 8-10 page term paper which you have to spend a lot of time on. The good thing is that you can basically choose any topic you want as long as it pertains to the Apes. 
-An essay based final which required a thorough knowledge of everything learned in class and in the readings. Seriously. It's hard but if you keep up in class and take the time to use the study guides and advice she gives you, then you'll be just fine. I got an A and so can you. :)
",2,0,0,8,"Shapiro, Jill",7197,Lit Hum
12,37191,10/17/2014 0:00,"
Professor Pfeiffer is a nice guy--energetic and enthusiastic about the subject matter. The plays we read covered most if not all of Shakespeare's genres: comedy, tragedy, romance and history. Obviously some were more enjoyable than others. The class was pretty discussion-based, although the professor definitely does most of the talking. There were some students who got away with hardly ever talking (I don't know what their grades were though) and I managed to skip reading one play, and was totally fine.
I enjoyed this class, but I feel I should give others a warning about the very heavy work load and time commitment. We were required to read about 2 plays a week and there were many assignments: go to and review a play; prepare a presentation; two detailed annotations (same amount of work as an essay); a quiz; a final paper. This was all in the 5-week summer course, so it amounted to reading two plays and writing a paper each week. This class took up absolutely ALL of my time. I am not an English major, but I have been reading and studying Shakespeare since 7th grade. Because of this class, I had to drop other classes I had planned to take that summer, which was very frustrating.
Even though I like the professor and it is nice to be Shakespeare-literate, I am not sure I would whole-heartedly recommend this class unless you are very interested in Shakespeare and don't mind it taking up all your time. I just needed an English credit, so I wish i had taken a less work-intensive class. I did receive an A (I do not think he is a difficult grader), so if you are willing to put in all the necessary time, you will be rewarded. 

Workload:
HEAVY!
",1,0,0,711,"Pfeiffer, Douglas",7197,Lit Hum
13,37579,10/18/2014 0:00,"
I highly recommend this First Year Seminar. We read fun and interesting novels/poems/short stories/plays such as ""Into the Woods,"" ""Alice and Wonderland,"" ""Rime of the Ancient Mariner,"" ""Lord of the Rings,"" and assorted fairytales, and have interesting and thought-provoking discussions about the works in class.
 Professor Pagano is best teacher I've had so far. He is brilliant, kind, and understanding; he offers excellent insight during class discussions and makes you think about literature and life in a different way. You will never look at fairytales the same way again. He is also encouraging and never shoots down your ideas during class. As long as you participate and seem to show interest in the readings, you will have no trouble at all. He also lets you revise your essays as many times as you want with constant feedback, so if you work hard, you will definitely receive an ""A"" in this class. 
Basically, this class is fun, awesome, and perfect in every way. I've become a better writer, reader, and person because of FYS Enchanted Imagination. You should definitely take it! 

Workload:
Free writes due every class (takes 30 min at most to write), and 3 essays (the last one can be a fantasy piece) 
",4,0,0,906,"Pagano, John",7197,Lit Hum
14,38314,10/20/2014 0:00,"
The biggest mistake I made my freshman year was lookup Mark Lilla's (then with a golden nugget) reviews and choose his class. Mark Lilla asks his students to write CULPA reviews which makes it much more likely that students who are partial to him write him good reviews.
Grades  : Mark Lilla is not the kind of teacher you want if you want good grades. Very biased, judges on style (subjective) rather than on content. He is also very partial to specific people, as one might observe during class.
Content : Mark Lilla is very opinionated. He will only teach what he think is right, and he will only focus on the part of the text that he is interested in. Any questions leading to some other topic, regardless of how important it may be, will be dismissed.
Workload: Mark Lilla's ridiculously enormous sense of self importance about himself and his class makes him assign a massive amount of work that he expects to be done with top priority.
Given that, there are some students who do well in that class and those students are very specific to Mark Lilla's taste, and there is not really much of a correlation between whether they are good writers or not. Mark Lilla is very paternally condescending and demeaning, which does make some students worship him, but overall makes his class unpleasant.

Workload:
Workload: Mark Lilla's ridiculously enormous sense of self importance about himself and his class makes him assign a massive amount of work that he expects to be done with top priority.
",8,22,1,3289,"Lilla, Mark",7197,Lit Hum
15,38597,10/21/2014 0:00,"
Prof Miller is absolutely amazing and I would (and do!) recommend both her and this class to everyone who asks. She is an utter delight, extremely approachable, and possibly the nicest and most well-meaning professor I've encountered in my time here. The texts she chooses are gripping and insightful to the period and its various movements, and she is always sure to sprinkle in historically relevant details that pertain to the works we read. She is (obviously) intelligent, witty, and passionate.
The class I was in was in the morning and so often her questions were met with silence, which was disappointing, but that's the fault of the class, not the professor. Miller somehow managed to make a subject I'd always been interested in even better, more approachable, more manageable, etc. Although the class was very heavy in reading (it's an English course, so that should be expected), it never seemed insurmountable because of the quality of the works she'd selected; frankly put, it never really seemed a chore to do the readings for this class, and for that I am thankful.
Workload:
Very reading heavy but it was interesting and engaging; 5 pg paper on ""theories & poetic praxis"" of Harlem Renaissance modernism, report on a historic site in Harlem, 5-7 pg paper on subject of student's choice, final exam
",2,1,0,841,"Miller, Monica",7197,Lit Hum
16,38746,10/21/2014 0:00,"
Karen is a wonderful teacher. She is tough and won't put up with any bullshit but she will help you improve your french like no other. She encourages you to speak, won't give you straight answers but rather, explain things to you in French or aid you in understanding it on your own. Her critique of speaking and homework is constructive and never hurtful and she is a great, funny woman. 
If you do the homework and you are willing to learn you will go far in her class with a good grade
Workload:
Few quizzes, homework 2x a week (workbook activities or handout sheets), midterm and final exam 
",3,0,0,12614,"Santos Da Silva, Karen",7197,Lit Hum
17,39151,10/22/2014 0:00,"
I do not know why there are not many reviews on Karen already. TAKE HER. Any class you can take with her-- I GUARANTEE that you will learn so much French. Her accent is extremely clear, the assignments are manageable, and even the literature she selects (for more advance French) is incredibly interesting.
Aside from that, she cares. She really wants you to learn, and again, I guarantee you will. 
Workload:
Very very manageable, about 3 compositions, sometimes a few readings. It all depends on the level of French, but she is very straightforward and understanding. 
",2,0,0,12614,"Santos Da Silva, Karen",7197,Lit Hum
18,39152,10/22/2014 0:00,"
This is the first lab I have ever taken and while she does talk us through the majority of the steps, talks for way too long and gives us so many contradicting suggestions that nothing she says ever makes sense. She seems very willing to help with any questions you may have via e-mail and will even review your lab report drafts prior to the due date with very helpful criticism but seems to enjoy taking points off of you. She constantly contradicts herself and makes lab more challenging than it already is. 
Willing to help yet makes things unnecessarily more difficult. 
I absolutely hated this lab and the experiments were also very dry and uninteresting. If you can avoid this lab, do so. 
Workload:
Weekly Lab Report (sometimes just introduction, just results, just method or method + discussion etc.) 
",2,5,0,12979,"Baren, Alison",7197,Lit Hum
19,39208,10/23/2014 0:00,"
I am currently in his introduction to economic principles course, the midterm is coming up next week. 
Very easily the WORST teacher I have ever had. It is painful to pay attention in class, he explains concepts in roundabout, borderline incorrect ways and, at times, I am unsure of whether or not he understands basic economic principles himself. He often switches around the supply and demand curves. He uses power points very superficially, in a very unhelpful way. I was planning on being an econ major, but Professor Bossie have have convinced me otherwise. The homework is always waayyy too hard for what has been taught in class. You can do it by searching concepts online. 

Workload:
Homework every 2 weeks, 30% of grade
30% midterm
40% final
",1,0,0,12980,"Bossie, Andrew",7197,Lit Hum
20,39657,10/25/2014 0:00,"
Get in someone else's class if you can. She assigns so much homework online and in the grammar book. Also, in the grammar book, you can't just bring your book to class and let her check it- you have to write it in your book, scan it, then upload it to Courseworks by midnight. It's such a hassle, and she gets easily annoyed if something goes wrong in uploading it. She doesn't care if you can open your grammar book and show her you did it. Like the last reviewer said, she laughs all time and no one knows why. That was cool with me in the beginning, but I started to notice that sometimes she would be laughing at the way some people spoke Spanish. If they used the wrong words or said it really slowly or something, she would giggle at them. Lastly, I noticed that a lot of people in my class had no idea what was going on most of the time because of the way she taught. The most common example of this in her class was she would speak super fast and then stare at us. We would stare back.Finally we would figure out that she had just told us to do some activity, but literally no one understood her well enough to know what to do initially. She isn't the best professor, honestly. Find another one.
Workload:
A lot of work in the grammar book (usually took me about 3 hours, including scanning and uploading), Myspanishlab work due every week, two tests, oral exam, compositions, video project.
",3,1,0,1043,"Mora, Alma",7197,Lit Hum
21,39675,10/25/2014 0:00,"
Professor Pagano is one of the best teachers I've ever had. I had a tough start adjusting to my first year and he was completely understanding, showing nothing but concern. He really cares about his students and the subject he teaches, and is completely friendly and open to further conversations about anything, class related or not. I like that during class discussions, unlike a lot of teachers here who just ask the students pretentious questions and expect them to competitively continue on, he interjects with really brilliant thoughts and interesting questions. He also doesn't force his opinion on you. He's just a really great teacher and person in general. Great start to my year and my day.
Workload:
For Enchanted Imagination there can be a lot of reading at times, but most of it is fun to read anyway. You also have to write freewrites for every reading assignment about a page and a half long. They can be a pain if you're rushing but they always guarantee you have something to talk about the next day.
",5,0,0,906,"Pagano, John",7197,Lit Hum
